id,node_type,leiden_comm
2218ab2653ed2ab651a03d98056e2d6ae1d99132,reference,0
02a00ce9e7bce14937f46af0423eea40b7b63303,reference,0
79e7ead8f59b17431de2b86af10dc0c30a1f5a2b,reference,0
588930cdd801f335b5e524d13f99aa94136a20a0,reference,0
b4eefd84c64e5caff20fc817fbcfa8975b5bc289,reference,0
2b787cd20fbd226746220f0e6e7cf9c4d4e4079b,reference,0
7b33d345eb0a645049c2b33717e3bedc717048dd,reference,0
50b59143bf3469f082b2308fa394bb6d55091a41,reference,0
d6bd400073090b88ea535a6166ca9c164b8015b7,reference,0
b24a191abe87ac6cb159711a56d658c75c22ecec,reference,0
90df9c970aa98aa49bcf79e252ab26b1bb6889c5,reference,0
767a7e949ba4520888e7442ee01e6a37c254fc53,reference,0
e7f2818d27829232f71628b70849826910b1fe16,reference,0
e17c58d7a48b6b811df023484161a3b9c03e0d6b,reference,0
1efb48995732f58dbf2e251bfdf8571545033db9,reference,0
bcb197654f39bb9312d8d0333646b71254d29239,reference,0
a3c1f6809dd1455da73eec407bcb3be92e680112,reference,0
01a5d0ed2300ec86aa82d0e56222932f200ad692,reference,0
bd206d206e78b90c9d4b7ccc0d3b57e051075e9a,reference,0
1e98a9532d4e1fcf947d5b215e2cfabbf6cc41e0,reference,0
a8282d1378cf872817d3291f5e7edb6fbdf0121a,reference,0
33aeefefc159f3ac887fa05bdec05e6c181134b7,reference,0
60b9ffd8935d46e0d43e143186124cecfa6e5118,reference,0
40df8b43583aceaa48e7e4bd789071e2c7cc0b1b,reference,0
53daed7461dde3e321ca7fa59860810905e657b5,reference,0
50aaac5fdc2b5a33bfd3ba93cdf4e5e302f34297,reference,4
a217e8097ec7061f7136d3a1ddfb38dd9ba3bd41,reference,0
8147cec9245d34d13732a08e915c920a1a499bb5,reference,1
45afc0765fee381a279b4f3c8879b1b68aa7d6c8,reference,0
461fc74ecead523fa9b131b3e3d5df36ce5ec4fd,reference,0
bf6517f7ae91bc738de42a1aae632084189e69c2,reference,0
e8a897a12ce666a898582c3454a3e49acae40422,reference,0
268e28f8d5235031dcd7bfae0f857439e27e8564,reference,0
e45d0221d00cd5b29a0a287d6037428bd53dc5aa,reference,0
82a3228dcda7fd2a8e5d1fc9bb2bf43bfb6ac531,reference,0
bee68767debbdc96d6f75947e544a8be98b869e3,reference,29
87688fc9f2a1f542bd87da27242d9d82472c33fe,reference,0
092245d86b77181c36f972b1b7a17a59cd989c4a,reference,0
e86a0320e4e22b5a4dc673fed10268cdce520526,reference,0
c3e2bec83b9105b7925aa76c0f38b88d2e337b31,reference,0
3496c072397fe185c48b83f9b91aa8d5a52bcb87,reference,0
d3ca116177369bf6fbe27de64506a2f401aca996,reference,0
1c89d8672a3742672850fa46f1e8ec51f3261019,reference,0
1ad735714ad2e4ee5b94ce26c976e5ee5c7cde3b,reference,0
aa5a4d1e014f1900a907ecd464218a272f883ecb,reference,0
993143b7cf13e8e6fa9243996c60aa9a29c721cc,reference,0
749d59f887c8ac83fd4f5178465e8b03e463358c,reference,1
3d0e7ba0ac33ed6d07915fa09cc66302aede57cd,reference,0
2c3a4099a62b4bfc2cc69692df8f0d8f98aed7c1,reference,0
695b9fb4d56cb281146b288c30cd06d50f0857f9,reference,0
ecb6a8003d4726cc1e9e9f3c2d8ff6c0627e4e95,reference,0
b1e36c125d0b0ef48bc55ae7b8a92c8afc40e300,reference,0
b435bd3fd2c855a755061a5ace42fb444d4f81a7,reference,0
ee2e0077ec46704f2cb930958c9bf3739a904227,reference,0
b70075b496c1f519093884945be5670c32cbceed,reference,0
755853c6b30f5a186131e23a63c68a3f2737068e,reference,0
45452caffcd65896f993816e5624afef12842a1f,reference,0
024575aec54fb329eb6224684592d85b6672930d,reference,0
6414281e2efb42601aa7bb5eac8759a774896968,reference,0
807abb9c185ce233e2c8a2fcee49be851a1c968f,reference,0
67c09c9f93aa91f2419f2b348e1545bc2c115e71,reference,0
e4bb1b1f97711a7634bf4bff72c56891be2222e6,reference,0
316f980cfd2e217234386166a46eb080bf027cdd,reference,0
791e40e5c14355c303f674664c5e645e0511f7c9,reference,0
841991dc5378b5916074866eef2a1abd807bd3f4,reference,0
bf0008d1b521be0c96bb34e8de78dd404ad37099,reference,0
33864bf364ab17b231054f5d8a199bc5d2225918,reference,0
58f9efc8dfb084738b07ecb3599186dd753f4f33,reference,0
ddc8e42be6e35f4ff413d34b2c9e0403540b38a7,reference,0
dcf87f11e245b76437c2f551c1ff6a7842585811,reference,0
7569d62c7651625456a2cbd4922d9d65351593ac,reference,0
28c6ac721f54544162865f41c5692e70d61bccab,reference,0
0458c2ec6b3b3fc17a60dd09ae4904dd1eefb171,reference,0
c3925ef53f864e5c30189272f63801248ff1406f,reference,0
451a657dabf80ebc43f6a3be518250b2cd5dfe1a,reference,0
9466f846352cb9df46b932cb848239c5f76b878f,reference,0
8e1b062df7eca0177106a2309a291583dae5c485,reference,0
9546c08bc00ab2dc7d296823de7125611c8ced46,reference,0
ce212cb873a54e5716da53a66b10298ac013008a,reference,0
2fef874531ed090c99c0230378698a2beca8b317,reference,0
f5ec0b22930faf15c3a7912bda367e8a9f4c8bd4,reference,0
0e1ada6dac9337fb32355c9db4682b8102a8a856,reference,0
64a80a33018a0fdc182b06111e32b2e08e186f6a,reference,0
5dbf93a68b7fda600521f046dea35ea8ba9e884f,reference,1
360a4ffdcf3a79a2cbede43b1313de6e5e0e47e0,reference,0
ca4d1d9c61e6496bbb0f361b55413f265d81de6e,reference,0
0665eece2f00b570fca893b0d6f8960ddd4c09ae,reference,0
b4115b608b934627bcdfb0750f0e5305ea7351f9,reference,0
446fb5dead075a1a08862662738f462e9a0e91c8,reference,0
0bfc804e31eecfd77f45e4ee7f4d629fffdcd628,reference,1
a5cddee937d7d2f005e781e453833cd64d3cf343,reference,0
38939304bb760473141c2aca0305e44fbe04e6e8,reference,0
af6d0ba799213cbbcbfceb1fb9b78d2858486308,reference,0
5a52c09e88febafeb7e0e8485b06924443d97ab6,reference,0
e4b5e56be41e28e16fbad807087b87496f25e9ec,reference,0
a53c8ba374d430d6c3786d13c04edb200d547750,reference,0
5da8d559955f0501ad6b2a97fe8a106f067cb5dd,reference,0
a836ea129e926e32ed7340148cbeefff91832203,reference,0
67188a50e1d8a601896f1217451b99f646af4ac8,reference,0
30659c5811e90e0615bd5732bc84723ab44c0382,reference,0
8ba93052c60a266b31e121fd06e8ce9cbd9b1bc0,reference,0
1cd8373490efc2d74c2796f4b2aa27c7d4415ec9,reference,0
e418bddc14666671c4df6a9747f39f0f522a1bad,reference,0
aec546a0a4b32593c3338d9e2626c1c886105576,reference,0
587352c3b95c90de6d37f061c8e117f42be0b575,reference,0
d1500f1dbd62e26ef0753f31e845078f58479968,reference,0
df710c46594c04fb59ef9a93d3b4e1cb387a1b2b,reference,0
42b920abd44e76d73708859bfe13034555f1f8cb,reference,0
03251361c1d67c6b5badffc7059fdd7fbfea1fed,reference,0
ba0ba7a67d169345c7cf0143e9047d9c2b0448bc,reference,0
d9823ffa34f865fb1d0adef95d64a0c352ae125f,reference,0
5c828011a508611df4d58cced9cc48d049dc4eb9,reference,0
4e0fbb5babf75e5d45efdaac6e9504cf7479ff3f,reference,0
8c88c693d5dc2802d3b76b85740e1f04fdaaf801,reference,0
ef5c3052dcff67abd9bbb699e637847d1bf2120c,reference,0
5d35d6cbc406a379e8b043eb135b6752df5c45f1,reference,0
66b7272b9ae1fd3f7cd66b2a5c69e43a29b2660f,reference,0
9dd3455df251d11e8d1461f3ed0c104615de37d2,reference,0
c50348d3491567b2cdad5ea981620c31f876dad9,reference,0
c03313fe8a59a2b8a9871b5226fc971fccbc2ba9,reference,0
94bcf0390d5acb1b92323bd15cc1dc311314122c,reference,17
eaa7853facb9b49444b48a96192cb4be66b62671,reference,0
ed30969f0e4811473144ffe83c1baa6d54f02202,reference,0
dc135dabef805c7271f53ec4b212bdf8996cfd9d,reference,0
fd231b76eccbc44d8c5d4e3fee5fc7277ad4c62f,reference,0
82da02137bae421a3f7a89c3bf2ab662037f4dfa,reference,0
60e6e3767c36bf9e16b58b7221c5712b4d3d5293,reference,0
eebb4a3162c1251b51e50ccd83797babc5b776c0,reference,0
615962d8969c8e0ffe43319689dce6c50cbf1f29,reference,0
45f1dbf9ccc10fd0a46268967582c835866d788d,reference,0
29d9c516cee64ec4a5d8ea94129e6f8da2d60488,reference,0
44d74b0d77b4056ddd4c6611a76711c8bab2e0a7,reference,0
265139833c30e46eef26881f211c201185f74cfe,reference,0
af705d648b5b16daa3dcc593bc593f2574d76c07,reference,0
e45036dddb5f27d3e87d2f14a2d9e6a402e7b5b7,reference,0
a79c7062809548fdfb593d68c106034012a401d9,reference,0
d671d62a1eb4d57343e4a0928297266dffc0c118,reference,0
8e37dc1215681aa153a51c07078ba8befd6a6e01,reference,0
9dee1aceb09f7d4c22fdbaf49d238e1502effd1b,reference,0
41640c2acbdf158f8a538a5441caab80514c7bfe,reference,17
d61ca71f64133f12d0534f1be5d2b7a0af3d2803,reference,0
f0888b9c0ef63e68c7758e6aec2370961c0eede9,reference,4
c695c4e68561347564ea0daa50dc339dff73d8c5,reference,0
dedfe929d182cc3537a9ed765d589b4735ce062a,reference,0
b8ca7dfe49501c0dbeeeadbdc94737a5b4fea313,reference,0
c33258c3e2f25d4297522c23f05152acdeb58b79,reference,1
dade1de9860ca2c183e28cdb43afd5d4843b7d27,reference,1
4f9b04f26f5687c57948bd4f48ea8c8302238805,reference,1
f2ad87f006c2c92228cd8b537622c1d0d9bdc94b,reference,1
2f3efbf3e77ff11bb9cd95ca5ed18d372c6af4d7,reference,1
c8ed18daaed3eb43c2f01fd35a33c9522284835e,reference,1
54e7c5c8cf29d143057316acba6c9ded5e38661b,reference,1
f1ac439f8a963dc391493dc241cb41c49598a761,reference,1
0fa9fbc48c04fb3f477b07fdc22061060280c64e,reference,1
f7781a78146a77aff823fe1a09b293a9e6e1bdff,reference,1
8d1ce8db6f4b0a5b5ce199bc45e06f377b93ff44,reference,2
52adfcdf7264a707385a0a641dcaa8655bf8c5f9,reference,1
bb33f9e07e661b52a6fade948f71d5a0e0bbc773,reference,1
60544b1d0eb47a3fcd6669745785d514702752fe,reference,1
d882170a1d5812086cd821e82ccb7163a996beac,reference,1
937154c2b26d9468af7e9903ae4bf4344df4558c,reference,1
5293f9baf0b34b53617d8c3b5c579a2106f150b4,reference,1
c7cda3b723c8fde80eedfc64d70fb9395302204d,reference,1
861ff345351bad6a40421fd3f454a6de1d67efb4,reference,1
292c64dbc88a049db39ae548c50fe76939d8577a,reference,1
c26c09b52444de9480a33760d7cfe09c021410c1,reference,1
7781f08e9539fa62fe2fd1ad70cd1471eaac96d7,reference,1
f7fb82d4a79c4692078aab0a64252c3eaa761e30,reference,1
579370203d88fe8e36d4861b090362c0c34c3ecd,reference,1
42516e61567cdc719008efcd6fabb344d95c0634,reference,1
94db68629d38d65ce4cd46e2b9c14f2de823d600,reference,5
a6275f881dc26014974ab6ab9c581a06085b11ee,reference,1
b3b37ddeac7e5c7bb6ea20f52722d4d1f6c63fad,reference,1
9fabaa4bc84991bbdc2cde5c5a3cbefa8f5e7967,reference,1
a25607a857e89e8d5611768b80ef23b8c963a07b,reference,1
a81c481189ec4719b80ceec31f7c0277ba782d4a,reference,1
0fd6ee50e28fa55277fcc3b176bc366279bc2b34,reference,1
212072d3466f1add14734cd7f9586a71c62b989b,reference,1
6766ed9472af54b9b3f849913c95f587bf5a2545,reference,1
a6525258b11348e78eb136f7219006bdec261f3f,reference,1
4f14d2b419e064fc424cf8ab34eb55bbaa09f6f8,reference,1
4fa7eb4fc2df99e000ab973c9ab6459c82fb852c,reference,1
c7537df0f1740aeb6037d5d6ebe796ab73d0caea,reference,1
89f8ae8ef9bc1db8c5b0ee6c0dfa6824c5132cda,reference,1
4deccc959504ffd34cdd3afd04f067578b9b3a4e,reference,1
ec9ee072f79613d56cd6902fd524b1747ac6f1d1,reference,1
64ca2fd333966bfc7603331a32eada2dc286d8b9,reference,1
06651d370772b9f3f6a6f6671af235592bfa3e74,reference,1
545bc8e1209beeba293ebe9c5dfea7cc8e4c8d3f,reference,1
4c49cad5b1cbb8ae987d7795c899b678134b9a57,reference,1
d6e7cec15b34786debf4cb2bddf96ff107ef62c5,reference,1
7bdda23a6e293ff03db8be0a19fa51855e7de51c,reference,1
f63c28ab8082ff1df5af4c63d28b978214040197,reference,1
da30931a1d7bfaddc0a47d00bd5a8600c4ad3e96,reference,1
e549950da3f9645bc016fd61431aaa95ab8a168d,reference,25
cc35548ca7f8b797402e9a95ff901b642af0b2b3,reference,1
130d872488a20bafd6e270a939486d876cadcaee,reference,1
98db1a0f88f6b9ce125d1058a8d6071614176404,reference,1
8343f9745b8450f179a150a0af4eaae94dbbb6e1,reference,1
1082c43d67be0c09720217abd943649c3bb0d5af,reference,1
fd01eb8621f9a3c5a657ce5c9f0b60d18de82c57,reference,1
ba9c64d4e82895d1687d7794f2254d22f8641808,reference,1
231d4842edd8128ed8515b635930241af984ad65,reference,1
e7ca4f5f00b1e05f98c105638cade67bca452d27,reference,1
4e466c83e953cab90477e94f83e345c846228caf,reference,1
7a097ebe594b1007491c390367669961bebc02e7,reference,1
a26f44e9deda0113f2d93992e92d004ecb92426a,reference,1
0a68c72f5ce11b39d21312c3e77e4742962018cf,reference,1
d0b26fc297c2779b4c59ae019dc8750f614c3f47,reference,1
bcd1e8568bbbca1dc9c785191fabd79a682beac7,reference,1
776a9df830e6433d13e1b9428f4ca429bbf09b47,reference,1
ed9d0bc05f1dd92c18fe29a45d14592661c4b553,reference,1
aaffcc433bb4f28663369b64487222b5f10ad7cb,reference,1
14c72b137533e1dafd83fff4ecfade3c3436046c,reference,1
bbac8add2506c1beaa3719f459e2aa271b0f1113,reference,1
b17c7aa2aac0cb03d60f85cbb582ba52384a15cc,reference,1
1d9c1d192e2b6d17fb19a85c1ee68c9138c95ac3,reference,1
b122e0b3964205066f1fca192785bf292c26c793,reference,1
23bfbea19913fa022b757f67851a98c9d97564da,reference,1
908b9a63a6cac1319e983fe8d4b4fd871b2517d3,reference,1
179d3928ceda469af35f95d9b366989ced3d3476,reference,1
4558092d99ecf5b80b9c9340fe61142873f0c243,reference,1
0ee70ee752c6f200a4ebceaabca1a9b94b95c2a5,reference,1
206685eb3ad285d89ec9047890f5facde15db8c2,reference,1
f29108866934dc766abee82cda44ec7b5a9393ed,reference,1
f11168f682dfaf3256dc9c31d1393d25ab2501aa,reference,17
821f745e7ec0813775d17242177fd057ef11c85b,reference,1
489c4b46d488472c8ee56281daa99b4228ed0ce6,reference,3
e0f85a1fd80d22295ec23ff190f2165c1adb35bb,reference,1
6fdc192ed7b3ca502c0d0f3deae8e2dbbe43f234,reference,1
91d7e3e1cadd9d92c65ba6d028230e493b3185f2,reference,1
11e559be0a6bf3dba27b2642b97d4553dee7b23e,reference,1
8f145ed4ecdc9ac8885d3e743fbd287b0ecd7d59,reference,1
e5cdf9f00cfbc8e68ae57b51e040d16276d7115a,reference,1
ac529f215dbb892fea27077626fce93a0a1e5572,reference,1
20a0f57c7041bdfc27fad058a8189687d53e423a,reference,14
082764721f692624420edffc45b073a0bca14bf7,reference,1
791abfa7ff6fc1033113b2c62d9340466d588cb1,reference,1
b4c285c57aedefd512f2ca5b490470345a77b556,reference,1
f6ce4c3ed205fa176dbea545b1972c423e1ad86d,reference,5
299fe51fac7cc0f345c9c3dc46a7d17e69690a91,reference,1
a82d24d2b1eaae8c051c9bdb2752e19bf1907e6c,reference,1
fde9295102d562e7647727488af390916bd6809f,reference,28
fb70bcedfe620d0a218b3012e5049c03a4a3639a,reference,1
0f4d22916b9bc851f77c8b03410ffe1df6a0c817,reference,1
308e63094fbe6d14837c91d807845cc6c56d0c1e,reference,1
2ad1d0e5fd9b0a71fa3d09f9048daafe22697b39,reference,1
4330294cc7fba74f415efa9ada0ce1200f1ac2e5,reference,1
91697fabeebba80fada56b43b64529f79fb29334,reference,1
e5f56092cbe315ef0177c3e24332f3d2a07fac18,reference,1
58f8766d995dbfa71dcbb543a9811c94c91cf89b,reference,1
6605e2c06e6f7e24fc46fb04e67534cd09dc9eba,reference,1
3d3a2628996d859235fce41c5f23f5123c181cb8,reference,1
1832dba0a034ec033f2c2be07bbf36041a748544,reference,1
d052ad722f454de0537454a8581c00b8a9aafda6,reference,1
da51d8c8d2c8c5d767836335990f086e5df0aac0,reference,1
fd0338267ede80bc6d840e699a86543829e85d13,reference,1
9c2718387edbf9f12b07ad00aa3273a03b3f054f,reference,1
2bee1cc0031961dc0a470f476276282b07df9057,reference,1
1a569d44f944069432ce73e3d6266a24b78a98e3,reference,1
ee416e13e8adac0b7c9411181328cb495670f1a0,reference,1
6d2ee1d934c0016c3ccec3ca07f62869dc1d06b6,reference,1
e90526e869bbdfa20e025182f477021e6ebc8126,reference,1
00949326441eb6feffb1bf0f6d378a998a632b0b,reference,1
c4487f8bd307187d2bf27a015b11b54adc770bf0,reference,1
c69a8148b4c8584c4665031837023f2e4987ae07,reference,1
d2c9893210a9e07bd06ae62f50fd2b331810e1aa,reference,1
2fcc2a4fa9ac9ca02d626f52d69795299fb6a5bf,reference,1
c60769a5a1c260df5123d9ace5607dc40ac356f0,reference,1
0f0157b3e679d3dacdfa56277831fed9b2b8e0a2,reference,1
3a89dc7a79f24aefd23065840444c0dba1206a1a,reference,1
0467ea5c1751f55693840be65a46573fe1c9d5eb,reference,1
2e882c144a25770a90aaff6b5826e5bead8ce278,reference,1
5d6ea8c124549450394d016a1e95f603b74fc198,reference,1
bc4b173d49b4dcac8ebd6329fa5b48db954e50f1,reference,1
f321cef5c3d8d602cc85a759ae3a9526c0582b1c,reference,1
6c286ab65716525861406addd7c877e7c5670473,reference,1
71aa4578fb712bfa22afaf36ad658c6d69652cbe,reference,1
cc062e2681751d0f09b2a9f18d6997deed32941a,reference,1
4bd34bb29e25696305f3dcf773600ee5f6dfff4a,reference,1
a2cb3425c98f33d8dcb992c23b9e08773f20f2a7,reference,1
9c381e4cd9234546c5c95fdd9fe328ff78d42d42,reference,1
e75a008b93ae19ca64993385093032b2b92f5631,reference,1
905c9e7afc4ac89ef164ca4c7171331c6719c4fa,reference,1
1bf2a864b5b46c7c93ff273d49f0f5020f73ae20,reference,1
69741f622962bfd17818d51bc7fa96b57392a351,reference,1
29bfc39b9eb357fb7d18b2029d1570844f2c9b9b,reference,1
60dc1f62217fc222c23d374d7d2342b057b83665,reference,1
1c2b518a345102344e9b7fd1a530338cd23390b1,reference,1
ff6f8ef8f24f5352c0fa73e2058921e8f34d8f60,reference,1
f264e7f6e398e4a2f6c4b84f073a9de1467b6cf7,reference,1
128df79fecfde288abadf8740ffca93f6dcd6b6e,reference,1
c47703fdeb3569f4d14f2e9c87c93729fcf0a261,reference,1
4672b31e40ca2e5f792b20f23a4d89ea498b384e,reference,1
115f5f5dd7e5f33da07037335698a6e89fa4a4a7,reference,1
7470b30284d055337ada62136c8f6e80a32c179b,reference,1
f982585c0442539800cd4c9a7cfb2a64d58a167a,reference,1
4d588fbbc7100ad967d43be9ea214da9c04651b2,reference,1
709bda5ae9fac001e4ac84ff178e22f9903d95b7,reference,1
ebcc683e5494bd8fbe596dfc4b3eaf6fb641fc74,reference,1
ab49f4037b38690501565bf5e0b2b079ed76df0b,reference,1
95b42a49ac1c061846b500d02022edd96da95971,reference,1
9dee20169ebb3e0dbb8a4d24e1d7ebf50d340144,reference,1
29764cce1641000c290144a0f6ea1377caff17d9,reference,1
cb65e35b48c692e1fa8f676270e152b6e12037ac,reference,1
e84ea7de17d55d11c63e3956644e2b0c34902622,reference,1
0069f94278ca17cc9c6ae65c6740fc976f698a22,reference,1
47e124da3072b16e9428fe4b8cd11e6e24b2d03a,reference,1
cc66970b020e40867ad259d9b450433366e77048,reference,1
c84cad456ad539fa2765cf39f41090d15f582a8c,reference,1
ac2a21b5b6a1e869623d7bded559ea91d4800460,reference,2
307af802abeac7134784cae4eed46f50495fecf7,reference,1
9c74b3bdede5e51ce24a9fd857c3fb0d4e4fee03,reference,1
4142deeb6fe31bede2d96d890a3622496a2b4699,reference,1
d673950816e7b8ed4fae6d562b5ef5a8b55133f2,reference,5
3997d41786918a150e15af8f22a4dec57f538fe6,reference,1
73df3e273452aacfe90f0c4bf22ff24249de0e07,reference,1
ed745c14d8d2632b25ee69967e225da32f6cafa7,reference,1
25e8f017d558da4ba658b221398e10d5f7904758,reference,1
f569c8756d2f9272c03ca717933bf80f23743768,reference,1
7318374463349cfb1ab31627e5c04bf963449d11,reference,1
bacb7e4d55a5b757d1b1a5fef613457c300d713f,reference,1
029c144203a8b190e6118f6b630b9f5d737410be,reference,1
f1ebeadf2cfac33d126589d74f39041198a00be2,reference,2
e5fd00515021e7e7dbd6a4692142f58943ccb750,reference,1
e28a8cac2967d4665b005d3ae930508f83441f15,reference,1
749208f13dbdd93183d80f0313b5f0aa9c835688,reference,1
8738cf80088f2868d35e3bd5366e873e1adcd73a,reference,1
3b6350a7a53911767f50ca3f17f99619470bf997,reference,2
45e2c831525ab988d5db077943f329e1312fddc4,reference,1
cb667e807c670706be918f6eef29084a7db9d34a,reference,1
f8f12a3cd35d775097d75df99b19bb4c89de065d,reference,1
123df211ca36cf7c85ba0b392168f048549db683,reference,1
d8816300bc395f0fbffc31f56a839b1846598202,reference,1
d00e454b745efeffd6aa495f3e9f5380a0b94e4b,reference,1
01e212799de4d512942db93e380ade2e5c4e893b,reference,1
ad07189387af46e5d5636c0e8d3a7bf81124cc7e,reference,1
4c2e4cc031bf166b3b9fa188eeb98b8abeef041f,reference,1
61ef2facaa6111b2cd689ad8f758fe9a2dc2c594,reference,1
efb8ecfbe788111e9fb6f282aa867817b091377d,reference,1
4fb1b0623b17ecbb9b21af36af3a297e358a980a,reference,1
b36e6ebba7c84aac09d272fa2dd5fdf42ed77651,reference,1
817c76e0a2ba805723d0497a74f0fb829f0f6260,reference,14
aa1a27238b78608a000a0f6005c72fb1fc619b36,reference,1
8f2db783ac3481d9fddea610009b555c888d3dd1,reference,1
92b367e88c21f1430251889c54856cfb3e5ce996,reference,1
86e3be7505f7102db96688da6896f793e5bcca9e,reference,1
c35002ee2707617558d8c89e6c9a2e19cfb30e13,reference,1
0158406f856d7fd7fa7067edc4ba712350927ffd,reference,1
3404f2051763368df1613e3d9b7b787cb4a8b833,reference,1
f79012b6f7cf43de4126f6d5faf95be3a536fb79,reference,1
371b6c17ee55a204117493195f364daf38caff61,reference,1
3dd6e3dc2d7a8fa6aaa4671557e6a94e62aa1106,reference,1
05cb2ca6041b016bab19d73d05c8a8a75d2d748c,reference,1
23c595cf09da5560ef20dc08e5cccfc438b35b2f,reference,1
c503d6948bafb16d9da83516746dcc9ceb52dd39,reference,1
7e0347176f2fd6b5132ab57100e8893e1b77620a,reference,1
c7e0d42b977aa9282a49d4f2ae0ec2b00e8bc7b3,reference,1
c46b458cd78897eadabcac6e082974711bd53085,reference,1
7174cf188e9d7b5e1842c0d0517ba5df22bc6a8a,reference,1
29e11383388a28daf18ea90826c752a2186a5a17,reference,1
b3d798cf89ee9366a4bcf591eface07858522d54,reference,1
f59d5b07fda1ec98ab97a23cd22043d20a174ed3,reference,1
12590628f00da825cb537284592d88cb848c5b11,reference,1
d19bd6f8d925130cc068d0b9b202a944037afc67,reference,1
07e24e9ce013b2caa083e535023894fd7c103051,reference,1
a0665134364bd90bdf99a858b5c3341b1e864e57,reference,1
25c7534bd4d6f4f15143ce4e2528de494d4195b0,reference,1
8e2640fa514a758a9512488daa2fc7315204d766,reference,1
06f1915f80a680967274f6d715a6ac238311308f,reference,1
5997e69e637ba532b287124af85e48e02b98f432,reference,1
f139eb6451a2e064d08e66547228fe0a7a796ec3,reference,1
ed72d7f8f42d7013762d1222c416477ab73ff60b,reference,1
b7864b0e76f402ab668247ed20438374b6be8e3b,reference,1
2c8d1dd82cbf82cf3b68d2e6cff1a14aff40898c,reference,1
9a0cd90d265af436605216cf4e1a41c8cfff0ef0,reference,1
20de6c444f3df9674a7f6f8115dfa14c2b10197a,reference,1
41f0a04d08245b9dfa021a0c5c5a2f3a4326194f,reference,1
fe5023da5940dbcff7fc52b4c99c8f5d2196d73b,reference,1
def249fad2fc1852ab48a4f4d18463107abd6401,reference,1
f279eab3a298eafd4fc48f0a7ca1f8e0e80e7e70,reference,1
e1e5604dacffc30dc93bb7bc7080758e1b70d8e1,reference,1
405ef1bdef49b959aac958374f33d40e44e309d6,reference,1
7d282da198488f862db63e5b0f8b469e4f4a44eb,reference,1
6f560c72a36ecd6a4faeb345efdff1fc856e60a9,reference,1
ab79c408d679cbef7eaf4007655377f1c081e454,reference,28
50c5a7f081b7ad54ecd3db0e90230b8d77caeb8e,reference,1
49e68e804d63df12fce620f9e12f7351d02fa95e,reference,1
97dfe3145fc4cfd4ca87381299beea48a6c2a3fd,reference,1
1057783fe18f9213673df638d04c2fb81fb78071,reference,1
d238f25614f15d329399843c2e94ee85aa057ff6,reference,1
e3b033f839d0db90e98884c89347194ad109fbc9,reference,1
96ee2efbd4eb1a6e35f5c6be8b9d7f01f7b765e3,reference,1
755d79556085d841398de808d3c84e5c4f59eb4a,reference,1
f2d95572cde472fedeaaae78c27b51304fe19ef2,reference,1
ad346966b7863a8bb783e0c41f6d4f98ad971698,reference,1
994a08fd88f8e90affe78e7e518a4fe74f024ca6,reference,1
7ae48cdb8a044ccd22d279a01d135ecfd304d025,reference,1
60a75a440967713a1fbcc85506a3d085f46fb8c8,reference,1
b118857dc1b4441e32cfec2f0000ad79de4ca1fd,reference,1
9312ef53cdfd65c796e48141b341f4b3c2cea7ef,reference,1
4b2e5a6f64fd88a2f97266acbacad309a7a9ea4a,reference,1
64570f4cc8a55a4bac3bbb956414dbf5072c2987,reference,1
6946078dc0fa801139f23168b4e3d62b5848c46b,reference,1
dcd7e42e655713402207acecb842e0b6424bfb8c,reference,1
e40f31240c5bae29bd0bc000046b6788af9bbb66,reference,1
6cb37add3ca69c91325054d11395f52baffdc361,reference,1
8147c5503cb8ea33ed25540c854fdfadaabc1032,reference,1
f98e66439962390990eec532b8bf1315979068d8,reference,1
548837aeeafed6cfa5a44f474a2740f1b99142bd,reference,1
b98029d2a2dac2953533d8ef2724b1b4b85ef3d3,reference,1
a28dafcdbba4d1be04716a3d1d2007349be0d0eb,reference,1
1de9d28dd335b188130ceb251a744026e82ab634,reference,1
da6b8e0afb632fc47023d010c36ae7a2553f4e13,reference,1
0fcb93b3115d0c5f618c4b455d87f6a7d82a30e5,reference,1
7cc026d930b582a23a249986e7521c07c1a67932,reference,1
9efe4d229b0f894cfe62282cc40d1deeca6d0b0f,reference,1
013fc904ac01513d0c1a3109bcdbd9318711889b,reference,1
792edc33d347464cd62dc1a856e47b78902aeab9,reference,1
0a44db2f1035eedaba16b4d362437b3e6fe7ef26,reference,1
d5620c0557b57c1c791e0155b37ffffc9fd3e218,reference,1
f72f7f20b0f7e0ab403e88c77a80ab0dea2007ac,reference,1
6db25af3b87e1fa821d3fefc47185a7ff08739ca,reference,1
2f3a9ff8b9af246098c43e3e826a72979d0d4d4e,reference,1
7f5120db8f2ed7665bbfbff6f04e3e46fb7e0be9,reference,1
119f041150074143405d361698501b43e4f99a24,reference,1
a8f12be2ae515eb24353812ed0a8aec23cb2de61,reference,1
4925492709034cfb614e89c15174669efc54d169,reference,2
5f49ec9560ca9e03eff32a607f6caabc08f98926,reference,1
4394013f66489d308665aca0aaceedeb35bbeff8,reference,1
2d906cda427cb2c4a71069423312e57ba4cd5445,reference,1
ba6d7ca4ee60dedeae7b34b792f5c5523c3f5093,reference,1
008dd5b22d6ad251492a86bdd0ae4598e610dae0,reference,1
bd4cc23a7cccb0d1ca17fb15fe1324a794dedab3,reference,1
